customer_id,frequency,Recency,Monetary,R,F,M,RFM_score,Segments
1556,5,2276,6248.45,3,2,2,322,Recent Users
1557,7,2267,9899.14,3,2,2,322,Recent Users
1558,9,2200,13587.269999999999,3,3,3,333,Champions
1559,8,2248,11795.54,3,2,3,323,Other
1560,3,2394,1348.02,2,1,1,211,Other
1561,8,2235,10601.55,3,2,3,323,Other
1562,3,2292,4066.11,2,1,1,211,Other
1563,4,2321,4845.110000000001,2,1,1,211,Other
1564,3,2205,2983.8,3,1,1,311,Can't Loose Customers
1565,2,2201,3083.23,3,1,1,311,Can't Loose Customers
1566,4,2278,2886.44,3,1,1,311,Can't Loose Customers
1567,7,2216,10643.93,3,2,3,323,Other
1568,5,2331,7722.0599999999995,2,2,2,222,Loyal Customers
1569,1,2245,1466.68,3,1,1,311,Can't Loose Customers
1570,9,2225,9958.95,3,3,2,332,Other
1571,4,2195,6221.7300000000005,3,1,2,312,Other
1572,6,2274,10119.88,3,2,3,323,Other
1573,4,2256,5400.4400000000005,3,1,2,312,Other
1574,10,2265,9813.75,3,3,2,332,Other
1575,4,2278,4088.84,3,1,1,311,Can't Loose Customers
1576,8,2229,7956.31,3,2,2,322,Recent Users
1577,7,2204,7980.92,3,2,2,322,Recent Users
1578,7,2208,9064.42,3,2,2,322,Recent Users
1579,10,2232,12087.02,3,3,3,333,Champions
1580,8,2247,7454.8099999999995,3,2,2,322,Recent Users
1581,8,2228,7922.66,3,2,2,322,Recent Users
1582,5,2247,5202.889999999999,3,2,2,322,Recent Users
1583,4,2304,4888.05,2,1,1,211,Other
1584,2,2194,2749.7200000000003,3,1,1,311,Can't Loose Customers
1585,8,2229,8002.97,3,2,2,322,Recent Users
1586,6,2208,6104.44,3,2,2,322,Recent Users
1587,5,2269,4992.59,3,2,1,321,Price Sensitive
1588,7,2224,9131.54,3,2,2,322,Recent Users
1589,6,2203,8549.57,3,2,2,322,Recent Users
1590,3,2278,5130.389999999999,3,1,2,312,Other
1591,12,2221,13908.32,3,3,3,333,Champions
1592,4,2292,5703.379999999999,2,1,2,212,Other
1593,6,2245,7569.45,3,2,2,322,Recent Users
1594,6,2192,8475.63,3,2,2,322,Recent Users
1595,7,2269,9792.89,3,2,2,322,Recent Users
1596,5,2327,5697.98,2,2,2,222,Loyal Customers
1597,12,2217,18052.68,3,3,3,333,Champions
1598,5,2362,6297.23,2,2,2,222,Loyal Customers
1599,11,2211,8164.88,3,3,2,332,Other
1600,9,2205,5904.32,3,3,2,332,Other
1601,4,2211,3901.84,3,1,1,311,Can't Loose Customers
1602,5,2199,6779.29,3,2,2,322,Recent Users
1603,4,2215,5471.889999999999,3,1,2,312,Other
1604,3,2291,3311.7200000000003,2,1,1,211,Other
1605,3,2373,3871.88,2,1,1,211,Other
1606,5,2234,6270.96,3,2,2,322,Recent Users
1607,5,2193,4898.71,3,2,1,321,Price Sensitive
1608,3,2204,2811.51,3,1,1,311,Can't Loose Customers
1609,5,2253,6259.92,3,2,2,322,Recent Users
1610,5,2200,6734.610000000001,3,2,2,322,Recent Users
1611,12,2233,13692.47,3,3,3,333,Champions
1612,2,2259,3904.22,3,1,1,311,Can't Loose Customers
1613,8,2233,6670.94,3,2,2,322,Recent Users
1614,7,2242,5571.04,3,2,2,322,Recent Users
1615,6,2247,8856.76,3,2,2,322,Recent Users
1616,7,2215,10413.51,3,2,3,323,Other
1617,5,2197,5926.27,3,2,2,322,Recent Users
1618,2,2220,2033.21,3,1,1,311,Can't Loose Customers
1619,10,2276,11466.11,3,3,3,333,Champions
1620,2,2408,2947.04,2,1,1,211,Other
1621,5,2274,2804.08,3,2,1,321,Price Sensitive
1622,3,2239,1952.29,3,1,1,311,Can't Loose Customers
1623,6,2194,7686.06,3,2,2,322,Recent Users
1624,6,2195,4424.39,3,2,1,321,Price Sensitive
1625,8,2201,12809.369999999999,3,2,3,323,Other
1626,2,2447,1789.3799999999999,1,1,1,111,Lost Customers
1627,8,2216,10051.58,3,2,3,323,Other
1628,2,2325,3869.2699999999995,2,1,1,211,Other
1629,7,2193,8226.210000000001,3,2,2,322,Recent Users
1630,3,2215,3699.7799999999997,3,1,1,311,Can't Loose Customers
1631,5,2323,5204.3,2,2,2,222,Loyal Customers
1632,2,2473,2114.26,1,1,1,111,Lost Customers
1633,3,2209,4623.68,3,1,1,311,Can't Loose Customers
1634,4,2221,3683.93,3,1,1,311,Can't Loose Customers
1635,4,2331,6745.71,2,1,2,212,Other
1636,5,2232,6065.61,3,2,2,322,Recent Users
1637,8,2335,7801.63,2,2,2,222,Loyal Customers
1638,4,2203,5237.9,3,1,2,312,Other
1639,6,2222,7481.219999999999,3,2,2,322,Recent Users
1640,7,2254,5455.04,3,2,2,322,Recent Users
1641,9,2255,9474.24,3,3,2,332,Other
1642,5,2276,4353.22,3,2,1,321,Price Sensitive
1643,8,2230,9571.34,3,2,2,322,Recent Users
1644,7,2214,8493.64,3,2,2,322,Recent Users
1645,7,2282,4521.049999999999,3,2,1,321,Price Sensitive
1646,7,2218,7426.27,3,2,2,322,Recent Users
1647,7,2370,7932.610000000001,2,2,2,222,Loyal Customers
1648,4,2205,4946.86,3,1,1,311,Can't Loose Customers
1649,3,2263,4375.29,3,1,1,311,Can't Loose Customers
1650,5,2202,4358.9,3,2,1,321,Price Sensitive
1651,5,2289,2070.12,3,2,1,321,Price Sensitive
1652,6,2288,7230.45,3,2,2,322,Recent Users
1653,5,2225,5084.3,3,2,2,322,Recent Users
1654,4,2276,4021.4700000000003,3,1,1,311,Can't Loose Customers
1655,3,2208,3331.17,3,1,1,311,Can't Loose Customers
1656,7,2276,8201.54,3,2,2,322,Recent Users
1657,6,2253,5897.3099999999995,3,2,2,322,Recent Users
1658,4,2472,3729.5499999999997,1,1,1,111,Lost Customers
1659,7,2272,8004.33,3,2,2,322,Recent Users
1660,6,2268,4480.62,3,2,1,321,Price Sensitive
1661,6,2410,8438.94,2,2,2,222,Loyal Customers
1662,5,2254,3125.38,3,2,1,321,Price Sensitive
1663,6,2205,8093.37,3,2,2,322,Recent Users
1664,7,2234,8460.32,3,2,2,322,Recent Users
1665,8,2260,8205.05,3,2,2,322,Recent Users
1666,4,2270,5256.49,3,1,2,312,Other
1667,7,2268,9549.75,3,2,2,322,Recent Users
1668,6,2196,6878.43,3,2,2,322,Recent Users
1669,6,2251,6940.13,3,2,2,322,Recent Users
1670,9,2252,8855.96,3,3,2,332,Other
1671,4,2235,3197.84,3,1,1,311,Can't Loose Customers
1672,13,2234,14908.46,3,3,3,333,Champions
1673,3,2325,1318.28,2,1,1,211,Other
1674,5,2240,1043.7,3,2,1,321,Price Sensitive
1675,4,2293,4572.34,2,1,1,211,Other
1676,5,2279,6881.58,3,2,2,322,Recent Users
1677,8,2290,8188.179999999999,3,2,2,322,Recent Users
1678,9,2260,8841.869999999999,3,3,2,332,Other
1679,4,2328,5682.89,2,1,2,212,Other
1680,3,2304,5001.21,2,1,2,212,Other
1681,5,2210,5956.62,3,2,2,322,Recent Users
1682,6,2274,10071.44,3,2,3,323,Other
1683,9,2274,12412.95,3,3,3,333,Champions
1684,6,2208,4309.7,3,2,1,321,Price Sensitive
1685,2,2217,1818.98,3,1,1,311,Can't Loose Customers
1686,10,2270,10098.74,3,3,3,333,Champions
1687,4,2202,4032.17,3,1,1,311,Can't Loose Customers
1688,8,2215,8917.130000000001,3,2,2,322,Recent Users
1689,5,2328,7091.33,2,2,2,222,Loyal Customers
1690,9,2208,8042.110000000001,3,3,2,332,Other
1691,8,2194,7630.41,3,2,2,322,Recent Users
1692,5,2319,3763.01,2,2,1,221,Other
1693,7,2267,8716.14,3,2,2,322,Recent Users
1694,7,2211,7616.63,3,2,2,322,Recent Users
1695,5,2229,7504.66,3,2,2,322,Recent Users
1696,9,2220,12254.53,3,3,3,333,Champions
1697,5,2216,6885.15,3,2,2,322,Recent Users
1698,8,2224,9039.039999999999,3,2,2,322,Recent Users
1699,8,2273,8291.65,3,2,2,322,Recent Users
1700,7,2236,5028.5,3,2,2,322,Recent Users
1701,5,2197,3664.41,3,2,1,321,Price Sensitive
1702,7,2206,5682.53,3,2,2,322,Recent Users
1703,4,2195,2468.19,3,1,1,311,Can't Loose Customers
1704,2,2311,3009.57,2,1,1,211,Other
1705,4,2207,5029.5,3,1,2,312,Other
1706,8,2194,9107.39,3,2,2,322,Recent Users
1707,9,2209,6986.84,3,3,2,332,Other
1708,4,2450,6112.64,1,1,2,112,About to Sleep
1709,5,2196,5390.71,3,2,2,322,Recent Users
1710,4,2272,4067.49,3,1,1,311,Can't Loose Customers
1711,7,2233,6222.5599999999995,3,2,2,322,Recent Users
1712,2,2478,1953.53,1,1,1,111,Lost Customers
1713,7,2198,9031.89,3,2,2,322,Recent Users
1714,6,2230,5717.15,3,2,2,322,Recent Users
1715,3,2294,2616.3199999999997,2,1,1,211,Other
1716,2,2326,2372.87,2,1,1,211,Other
1717,4,2238,3349.03,3,1,1,311,Can't Loose Customers
1718,5,2216,4488.2,3,2,1,321,Price Sensitive
1719,5,2211,5061.53,3,2,2,322,Recent Users
1720,5,2215,5561.49,3,2,2,322,Recent Users
1721,7,2192,8195.2,3,2,2,322,Recent Users
1722,9,2196,12696.87,3,3,3,333,Champions
1723,5,2209,4943.21,3,2,1,321,Price Sensitive
1724,4,2295,2074.23,2,1,1,211,Other
1725,8,2252,11020.22,3,2,3,323,Other
1726,8,2201,10471.32,3,2,3,323,Other
1727,7,2263,7397.04,3,2,2,322,Recent Users
1728,7,2237,9185.800000000001,3,2,2,322,Recent Users
1729,7,2250,5273.49,3,2,2,322,Recent Users
1730,3,2212,3121.3,3,1,1,311,Can't Loose Customers
1731,11,2235,8015.92,3,3,2,332,Other
1732,5,2289,4804.96,3,2,1,321,Price Sensitive
1733,5,2245,4933.33,3,2,1,321,Price Sensitive
1734,2,2217,1998.5900000000001,3,1,1,311,Can't Loose Customers
1735,5,2257,5022.08,3,2,2,322,Recent Users
1736,6,2246,8725.86,3,2,2,322,Recent Users
1737,3,2237,4477.58,3,1,1,311,Can't Loose Customers
1738,5,2213,3395.26,3,2,1,321,Price Sensitive
1739,4,2229,4215.17,3,1,1,311,Can't Loose Customers
1740,8,2198,9327.380000000001,3,2,2,322,Recent Users
1741,4,2256,5075.22,3,1,2,312,Other
1742,6,2251,7168.48,3,2,2,322,Recent Users
1743,7,2278,8615.73,3,2,2,322,Recent Users
1744,3,2301,1889.09,2,1,1,211,Other
1745,12,2197,10025.74,3,3,3,333,Champions
1746,6,2297,8448.21,2,2,2,222,Loyal Customers
1747,4,2382,2839.33,2,1,1,211,Other
1748,10,2194,11012.26,3,3,3,333,Champions
1749,3,2273,3909.98,3,1,1,311,Can't Loose Customers
1750,6,2247,7768.64,3,2,2,322,Recent Users
1751,4,2204,3904.5699999999997,3,1,1,311,Can't Loose Customers
1752,7,2220,5387.53,3,2,2,322,Recent Users
1753,4,2219,4242.64,3,1,1,311,Can't Loose Customers
1754,5,2334,6904.57,2,2,2,222,Loyal Customers
1755,6,2240,6597.55,3,2,2,322,Recent Users
1756,3,2254,2636.84,3,1,1,311,Can't Loose Customers
1757,1,2421,1228.07,1,1,1,111,Lost Customers
1758,7,2194,4887.03,3,2,1,321,Price Sensitive
1759,6,2210,5494.57,3,2,2,322,Recent Users
1760,7,2204,8150.56,3,2,2,322,Recent Users
1761,5,2210,5743.1,3,2,2,322,Recent Users
1762,12,2213,12375.52,3,3,3,333,Champions
1763,7,2201,7841.49,3,2,2,322,Recent Users
1764,4,2194,3350.1400000000003,3,1,1,311,Can't Loose Customers
1765,6,2238,8083.150000000001,3,2,2,322,Recent Users
1766,5,2370,3464.7,2,2,1,221,Other
1767,5,2196,5973.14,3,2,2,322,Recent Users
1768,2,2284,2428.24,3,1,1,311,Can't Loose Customers
1769,6,2228,5115.5,3,2,2,322,Recent Users
1770,7,2205,8228.41,3,2,2,322,Recent Users
1771,6,2231,7019.95,3,2,2,322,Recent Users
1772,4,2360,4467.889999999999,2,1,1,211,Other
1773,11,2200,13096.0,3,3,3,333,Champions
1774,4,2289,3792.41,3,1,1,311,Can't Loose Customers
1775,6,2244,6171.379999999999,3,2,2,322,Recent Users
1776,7,2226,7458.65,3,2,2,322,Recent Users
1777,7,2262,7648.4400000000005,3,2,2,322,Recent Users
1778,2,2504,3040.4,1,1,1,111,Lost Customers
1779,6,2321,8886.92,2,2,2,222,Loyal Customers
1780,4,2230,4117.57,3,1,1,311,Can't Loose Customers
1781,4,2201,3282.18,3,1,1,311,Can't Loose Customers
1782,6,2273,8490.84,3,2,2,322,Recent Users
1783,12,2241,11248.25,3,3,3,333,Champions
1784,4,2263,4486.610000000001,3,1,1,311,Can't Loose Customers
1785,6,2226,5294.27,3,2,2,322,Recent Users
1786,2,2366,1570.1,2,1,1,211,Other
1787,6,2192,7519.39,3,2,2,322,Recent Users
1788,9,2221,10584.15,3,3,3,333,Champions
1789,3,2252,3728.3,3,1,1,311,Can't Loose Customers
1790,5,2224,4313.98,3,2,1,321,Price Sensitive
1791,6,2309,7479.16,2,2,2,222,Loyal Customers
1792,10,2198,9395.76,3,3,2,332,Other
1793,6,2252,7572.360000000001,3,2,2,322,Recent Users
1794,5,2193,3869.44,3,2,1,321,Price Sensitive
1795,6,2195,6133.57,3,2,2,322,Recent Users
1796,2,2314,471.26,2,1,1,211,Other
1797,11,2246,10502.99,3,3,3,333,Champions
1798,7,2205,6605.389999999999,3,2,2,322,Recent Users
1799,4,2244,4409.38,3,1,1,311,Can't Loose Customers
1800,4,2363,5571.58,2,1,2,212,Other
1801,8,2257,9112.94,3,2,2,322,Recent Users
1802,8,2205,10435.94,3,2,3,323,Other
1803,7,2307,7116.29,2,2,2,222,Loyal Customers
1804,3,2223,4740.04,3,1,1,311,Can't Loose Customers
1805,4,2282,2108.15,3,1,1,311,Can't Loose Customers
1806,8,2229,8723.79,3,2,2,322,Recent Users
1807,6,2252,6829.25,3,2,2,322,Recent Users
1808,7,2268,10837.15,3,2,3,323,Other
1809,6,2219,10150.57,3,2,3,323,Other
1810,2,2198,458.74,3,1,1,311,Can't Loose Customers
1811,8,2224,10112.53,3,2,3,323,Other
1812,10,2214,10631.380000000001,3,3,3,333,Champions
1813,6,2210,6307.18,3,2,2,322,Recent Users
1814,6,2243,4848.03,3,2,1,321,Price Sensitive
1815,5,2203,4235.58,3,2,1,321,Price Sensitive
1816,5,2272,4929.820000000001,3,2,1,321,Price Sensitive
1817,11,2223,10054.07,3,3,3,333,Champions
1818,7,2216,8942.78,3,2,2,322,Recent Users
1819,2,2444,2884.59,1,1,1,111,Lost Customers
1820,9,2227,8429.29,3,3,2,332,Other
1821,12,2216,14387.59,3,3,3,333,Champions
1822,5,2194,3009.41,3,2,1,321,Price Sensitive
1823,6,2353,6635.66,2,2,2,222,Loyal Customers
1824,7,2204,7059.410000000001,3,2,2,322,Recent Users
1825,6,2232,6976.92,3,2,2,322,Recent Users
1826,7,2232,6983.06,3,2,2,322,Recent Users
1827,5,2230,6400.31,3,2,2,322,Recent Users
1828,3,2342,2146.84,2,1,1,211,Other
1829,3,2195,2868.37,3,1,1,311,Can't Loose Customers
1830,8,2205,8772.89,3,2,2,322,Recent Users
1831,8,2357,6774.88,2,2,2,222,Loyal Customers
1832,8,2276,9260.84,3,2,2,322,Recent Users
1833,5,2202,4197.33,3,2,1,321,Price Sensitive
1834,4,2318,6290.79,2,1,2,212,Other
1835,6,2217,5273.87,3,2,2,322,Recent Users
1836,2,2358,2832.71,2,1,1,211,Other
1837,7,2227,9763.42,3,2,2,322,Recent Users
1838,5,2241,7121.110000000001,3,2,2,322,Recent Users
1839,7,2241,5930.82,3,2,2,322,Recent Users
1840,7,2290,6929.780000000001,3,2,2,322,Recent Users
1841,4,2228,5805.54,3,1,2,312,Other
1842,5,2403,6542.54,2,2,2,222,Loyal Customers
1843,4,2304,5065.64,2,1,2,212,Other
1844,7,2233,9198.960000000001,3,2,2,322,Recent Users
1845,7,2213,9342.199999999999,3,2,2,322,Recent Users
1846,1,2525,441.49,1,1,1,111,Lost Customers
1847,3,2224,3921.92,3,1,1,311,Can't Loose Customers
1848,6,2234,8432.48,3,2,2,322,Recent Users
1849,6,2328,7069.03,2,2,2,222,Loyal Customers
1850,7,2236,7706.74,3,2,2,322,Recent Users
1851,2,2477,2498.86,1,1,1,111,Lost Customers
1852,5,2289,7030.610000000001,3,2,2,322,Recent Users
1853,9,2218,8957.8,3,3,2,332,Other
1854,3,2192,3384.5600000000004,3,1,1,311,Can't Loose Customers
1855,4,2214,3648.1,3,1,1,311,Can't Loose Customers
1856,2,2319,1134.63,2,1,1,211,Other
1857,5,2279,7891.88,3,2,2,322,Recent Users
1858,8,2213,12412.28,3,2,3,323,Other
1859,5,2268,6599.450000000001,3,2,2,322,Recent Users
1860,6,2203,7424.78,3,2,2,322,Recent Users
1861,6,2221,7073.07,3,2,2,322,Recent Users
1862,7,2266,6966.85,3,2,2,322,Recent Users
1863,6,2216,8915.48,3,2,2,322,Recent Users
1864,11,2216,8863.49,3,3,2,332,Other
1865,1,2291,1071.23,2,1,1,211,Other
1866,9,2230,12450.76,3,3,3,333,Champions
1867,8,2194,11055.86,3,2,3,323,Other
1868,6,2218,10105.23,3,2,3,323,Other
1869,4,2233,3260.59,3,1,1,311,Can't Loose Customers
1870,7,2230,7755.76,3,2,2,322,Recent Users
1871,4,2286,3787.27,3,1,1,311,Can't Loose Customers
1872,6,2195,6136.51,3,2,2,322,Recent Users
1873,4,2200,5930.68,3,1,2,312,Other
1874,5,2291,3958.4700000000003,2,2,1,221,Other
1875,6,2290,6549.05,3,2,2,322,Recent Users
1876,5,2330,10115.019999999999,2,2,3,223,Other
1877,6,2272,4192.3099999999995,3,2,1,321,Price Sensitive
1878,6,2224,6231.59,3,2,2,322,Recent Users
1879,7,2239,5332.889999999999,3,2,2,322,Recent Users
1880,5,2259,6619.75,3,2,2,322,Recent Users
1881,7,2227,8559.33,3,2,2,322,Recent Users
1882,6,2320,5862.02,2,2,2,222,Loyal Customers
1883,3,2234,4596.28,3,1,1,311,Can't Loose Customers
1884,7,2216,6672.0,3,2,2,322,Recent Users
1885,9,2196,10587.23,3,3,3,333,Champions
1886,4,2198,4591.32,3,1,1,311,Can't Loose Customers
1887,11,2235,17133.93,3,3,3,333,Champions
1888,4,2279,5775.32,3,1,2,312,Other
1889,5,2327,6210.6900000000005,2,2,2,222,Loyal Customers
1890,9,2236,10862.91,3,3,3,333,Champions
1891,7,2273,9203.4,3,2,2,322,Recent Users
1892,6,2299,4803.15,2,2,1,221,Other
1893,7,2194,7903.94,3,2,2,322,Recent Users
1894,4,2228,3591.0299999999997,3,1,1,311,Can't Loose Customers
1895,6,2199,2994.17,3,2,1,321,Price Sensitive
1896,3,2351,3843.92,2,1,1,211,Other
1897,7,2254,5120.75,3,2,2,322,Recent Users
1898,7,2247,9179.48,3,2,2,322,Recent Users
1899,5,2268,3807.34,3,2,1,321,Price Sensitive
1900,4,2259,3327.94,3,1,1,311,Can't Loose Customers
1901,7,2319,10098.550000000001,2,2,3,223,Other
1902,6,2213,5864.75,3,2,2,322,Recent Users
1903,4,2208,6548.94,3,1,2,312,Other
1904,3,2259,1954.46,3,1,1,311,Can't Loose Customers
1905,9,2202,9595.46,3,3,2,332,Other
1906,6,2193,5992.34,3,2,2,322,Recent Users
1907,4,2302,3740.6,2,1,1,211,Other
1908,6,2299,7578.92,2,2,2,222,Loyal Customers
1909,6,2251,5543.2,3,2,2,322,Recent Users
1910,3,2209,3041.75,3,1,1,311,Can't Loose Customers
1911,2,2253,3156.3599999999997,3,1,1,311,Can't Loose Customers
1912,9,2230,7048.1900000000005,3,3,2,332,Other
1913,13,2234,8621.87,3,3,2,332,Other
1914,8,2204,7833.69,3,2,2,322,Recent Users
1915,5,2253,4749.41,3,2,1,321,Price Sensitive
1916,7,2245,7436.05,3,2,2,322,Recent Users
1917,7,2220,9783.66,3,2,2,322,Recent Users
1918,5,2193,6735.74,3,2,2,322,Recent Users
1919,4,2236,3935.23,3,1,1,311,Can't Loose Customers
1920,2,2258,1038.65,3,1,1,311,Can't Loose Customers
1921,1,2232,586.45,3,1,1,311,Can't Loose Customers
1922,3,2285,3352.52,3,1,1,311,Can't Loose Customers
1923,4,2207,3704.94,3,1,1,311,Can't Loose Customers
1924,3,2217,4133.39,3,1,1,311,Can't Loose Customers
1925,7,2197,6617.74,3,2,2,322,Recent Users
1926,5,2197,7762.71,3,2,2,322,Recent Users
1927,5,2282,6439.16,3,2,2,322,Recent Users
1928,2,2226,2219.84,3,1,1,311,Can't Loose Customers
1929,6,2237,3442.2,3,2,1,321,Price Sensitive
1930,5,2213,6575.57,3,2,2,322,Recent Users
1931,3,2215,2218.5,3,1,1,311,Can't Loose Customers
1932,8,2281,12027.439999999999,3,2,3,323,Other
1933,9,2233,11181.04,3,3,3,333,Champions
1934,6,2195,6431.09,3,2,2,322,Recent Users
1935,6,2249,6514.44,3,2,2,322,Recent Users
1936,8,2269,9673.2,3,2,2,322,Recent Users
1937,7,2226,9338.9,3,2,2,322,Recent Users
1938,4,2421,5966.86,1,1,2,112,About to Sleep
1939,2,2268,806.18,3,1,1,311,Can't Loose Customers
1940,4,2268,6093.610000000001,3,1,2,312,Other
1941,4,2197,4645.6900000000005,3,1,1,311,Can't Loose Customers
1942,8,2208,6241.37,3,2,2,322,Recent Users
1943,3,2491,2075.7799999999997,1,1,1,111,Lost Customers
1944,6,2197,6035.27,3,2,2,322,Recent Users
1945,3,2307,2551.62,2,1,1,211,Other
1946,13,2280,11237.380000000001,3,3,3,333,Champions
1947,9,2227,8225.63,3,3,2,332,Other
1948,5,2360,4266.28,2,2,1,221,Other
1949,7,2221,8547.61,3,2,2,322,Recent Users
1950,9,2198,12108.45,3,3,3,333,Champions
1951,8,2310,6977.969999999999,2,2,2,222,Loyal Customers
1952,10,2268,7870.0,3,3,2,332,Other
1953,7,2202,6386.97,3,2,2,322,Recent Users
1954,9,2292,10028.09,2,3,3,233,Potential Loyalists
1955,3,2270,3235.83,3,1,1,311,Can't Loose Customers
1956,4,2225,3039.79,3,1,1,311,Can't Loose Customers
1957,11,2211,12822.04,3,3,3,333,Champions
1958,4,2261,2389.99,3,1,1,311,Can't Loose Customers
1959,8,2333,7593.280000000001,2,2,2,222,Loyal Customers
1960,4,2261,5914.98,3,1,2,312,Other
1961,3,2217,4600.360000000001,3,1,1,311,Can't Loose Customers
1962,2,2285,1385.6,3,1,1,311,Can't Loose Customers
1963,2,2201,2683.29,3,1,1,311,Can't Loose Customers
1964,6,2294,8039.19,2,2,2,222,Loyal Customers
1965,5,2198,4201.57,3,2,1,321,Price Sensitive
1966,6,2353,3660.46,2,2,1,221,Other
1967,6,2214,7697.1900000000005,3,2,2,322,Recent Users
1968,5,2351,4664.66,2,2,1,221,Other
1969,6,2209,6142.67,3,2,2,322,Recent Users
1970,8,2192,8590.23,3,2,2,322,Recent Users
1971,7,2254,8998.88,3,2,2,322,Recent Users
1972,5,2192,5366.41,3,2,2,322,Recent Users
1973,4,2239,4932.1,3,1,1,311,Can't Loose Customers
1974,5,2224,3780.45,3,2,1,321,Price Sensitive
1975,2,2300,661.42,2,1,1,211,Other
1976,6,2327,6246.07,2,2,2,222,Loyal Customers
1977,4,2252,3681.98,3,1,1,311,Can't Loose Customers
1978,3,2205,2048.2599999999998,3,1,1,311,Can't Loose Customers
1979,5,2225,8062.73,3,2,2,322,Recent Users
1980,8,2265,9465.380000000001,3,2,2,322,Recent Users
1981,3,2281,4850.6900000000005,3,1,1,311,Can't Loose Customers
1982,8,2242,10897.34,3,2,3,323,Other
1983,4,2194,5795.41,3,1,2,312,Other
1984,7,2240,10526.43,3,2,3,323,Other
1985,7,2192,7022.76,3,2,2,322,Recent Users
1986,6,2236,4472.25,3,2,1,321,Price Sensitive
1987,4,2234,3721.38,3,1,1,311,Can't Loose Customers
1988,8,2326,10687.63,2,2,3,223,Other
1989,4,2214,5139.46,3,1,2,312,Other
1990,9,2201,7905.38,3,3,2,332,Other
1991,10,2193,12813.27,3,3,3,333,Champions
1992,10,2332,14165.05,2,3,3,233,Potential Loyalists
1993,9,2198,9008.4,3,3,2,332,Other
1994,6,2194,7273.34,3,2,2,322,Recent Users
1995,6,2317,5245.66,2,2,2,222,Loyal Customers
1996,7,2205,6300.450000000001,3,2,2,322,Recent Users
1997,5,2246,4713.72,3,2,1,321,Price Sensitive
1998,4,2348,5359.34,2,1,2,212,Other
1999,7,2195,8432.98,3,2,2,322,Recent Users
2000,3,2236,2951.12,3,1,1,311,Can't Loose Customers
2001,8,2278,10016.79,3,2,3,323,Other
2002,3,2289,2637.04,3,1,1,311,Can't Loose Customers
2003,2,2411,1821.05,1,1,1,111,Lost Customers
2004,5,2238,6042.51,3,2,2,322,Recent Users
2005,6,2197,7337.82,3,2,2,322,Recent Users
2006,5,2339,6192.77,2,2,2,222,Loyal Customers
2007,4,2215,6309.450000000001,3,1,2,312,Other
2008,7,2221,7961.95,3,2,2,322,Recent Users
2009,7,2197,7073.18,3,2,2,322,Recent Users
2010,5,2226,5466.66,3,2,2,322,Recent Users
2011,3,2507,2057.82,1,1,1,111,Lost Customers
2012,5,2205,5492.34,3,2,2,322,Recent Users
2013,10,2207,9944.76,3,3,2,332,Other
2014,7,2246,7628.8099999999995,3,2,2,322,Recent Users
2015,7,2242,8012.0,3,2,2,322,Recent Users
2016,6,2260,5897.56,3,2,2,322,Recent Users
2017,6,2204,7420.3099999999995,3,2,2,322,Recent Users
2018,7,2227,7597.12,3,2,2,322,Recent Users
2019,9,2244,10876.279999999999,3,3,3,333,Champions
2020,7,2235,8810.74,3,2,2,322,Recent Users
2021,2,2317,802.88,2,1,1,211,Other
2022,5,2205,5843.24,3,2,2,322,Recent Users
2023,10,2205,10149.33,3,3,3,333,Champions
2024,6,2221,5998.77,3,2,2,322,Recent Users
2025,4,2330,4120.88,2,1,1,211,Other
2026,4,2338,6109.3,2,1,2,212,Other
2027,7,2206,6353.8099999999995,3,2,2,322,Recent Users
2028,7,2232,7274.75,3,2,2,322,Recent Users
2029,9,2193,6555.91,3,3,2,332,Other
2030,4,2431,6169.62,1,1,2,112,About to Sleep
2031,4,2211,4477.1900000000005,3,1,1,311,Can't Loose Customers
2032,2,2197,1640.3,3,1,1,311,Can't Loose Customers
2033,7,2203,10152.52,3,2,3,323,Other
2034,8,2244,9042.36,3,2,2,322,Recent Users
2035,4,2319,3371.7999999999997,2,1,1,211,Other
2036,12,2217,10761.29,3,3,3,333,Champions
2037,4,2290,4403.780000000001,3,1,1,311,Can't Loose Customers
2038,4,2205,4230.27,3,1,1,311,Can't Loose Customers
2039,5,2391,5594.110000000001,2,2,2,222,Loyal Customers
2040,2,2288,3028.8900000000003,3,1,1,311,Can't Loose Customers
2041,6,2272,7729.64,3,2,2,322,Recent Users
2042,3,2203,4170.51,3,1,1,311,Can't Loose Customers
2043,5,2331,6704.41,2,2,2,222,Loyal Customers
2044,5,2197,7468.57,3,2,2,322,Recent Users
2045,9,2247,9255.03,3,3,2,332,Other
2046,9,2225,13347.529999999999,3,3,3,333,Champions
2047,2,2259,3132.77,3,1,1,311,Can't Loose Customers
2048,7,2249,8820.57,3,2,2,322,Recent Users
2049,6,2257,7403.76,3,2,2,322,Recent Users
2050,4,2198,4483.5,3,1,1,311,Can't Loose Customers
2051,6,2243,7376.93,3,2,2,322,Recent Users
2052,9,2250,7052.08,3,3,2,332,Other
2053,6,2197,7727.0,3,2,2,322,Recent Users
2054,4,2193,5248.59,3,1,2,312,Other
2055,9,2192,12172.04,3,3,3,333,Champions
2056,2,2246,1829.4899999999998,3,1,1,311,Can't Loose Customers
2057,6,2208,6889.26,3,2,2,322,Recent Users
2058,7,2312,7546.98,2,2,2,222,Loyal Customers
